streetNumber,streetName,streetType,suburb,postcode,state,geoLocation/latitude,geoLocation/longitude,propertyType,bedrooms,bathrooms,carspaces,price,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,unitNumber
65,Exeter,Rd,Croydon North,3136,Vic,-37.7698353,145.2905491,House,4,2,3,710000,AUSD,McGrath Croydon,2017773211,16084,McGrath Croydon,https://www.domain.com.au/real-estate-agencies/mcgrathcroydon-16084,https://www.domain.com.au/65-exeter-road-croydon-north-vic-3136-2017773211,
65a,Exeter,Rd,Croydon North,3136,Vic,-37.7698353,145.2905491,House,4,2,3,460000,AUSD,McGrath Croydon,2017773211,16084,McGrath Croydon,https://www.domain.com.au/real-estate-agencies/mcgrathcroydon-16084,https://www.domain.com.au/65-exeter-road-croydon-north-vic-3136-2017773211,
42,Faraday,Rd,Croydon South,3136,Vic,-37.8160416,145.2737722,House,3,1,2,,AUPI,McGrath Croydon,2017809835,16084,McGrath Croydon,https://www.domain.com.au/real-estate-agencies/mcgrathcroydon-16084,https://www.domain.com.au/42-faraday-road-croydon-south-vic-3136-2017809835,
8,Fair,Cr,Dandenong North,3175,Vic,-37.9618501,145.2234393,House,4,2,3,,AUSN,@Realty,2017769702,23542,@Realty,https://www.domain.com.au/real-estate-agencies/realty-23542,https://www.domain.com.au/8-fair-crescent-dandenong-north-vic-3175-2017769702,
14,Cymbal,Rd,Deer Park,3023,Vic,-37.7764,144.7606647,House,3,2,2,,AUWD,Create Vic Real Estate,2017776417,13833,Create Vic Real Estate,https://www.domain.com.au/real-estate-agencies/createvicrealestate-13833,https://www.domain.com.au/14-cymbal-road-deer-park-vic-3023-2017776417,
2,Haddon,Grn,Derrimut,3026,Vic,-37.7866803,144.7577892,House,4,2,2,880000,AUSD,S&L Deer Park,2017788643,17553,Stockdale & Leggo Deer Park,https://www.domain.com.au/real-estate-agencies/stockdaleleggodeerpark-17553,https://www.domain.com.au/2-haddon-green-derrimut-vic-3026-2017788643,
25,Galatea,St,Diamond Creek,3089,Vic,-37.675235,145.1486852,House,2,1,2,,AUWD,Buckingham & Company,2017813413,12165,Buckingham & Company,https://www.domain.com.au/real-estate-agencies/buckinghamcompany-12165,https://www.domain.com.au/25-galatea-street-diamond-creek-vic-3089-2017813413,
11,Moray,St,Diamond Creek,3089,Vic,-37.6782205,145.1470614,House,4,2,2,887000,AUSD,Darren Jones Real Estate,2017799440,11759,Darren Jones Real Estate,https://www.domain.com.au/real-estate-agencies/darrenjonesrealestate-11759,https://www.domain.com.au/11-moray-street-diamond-creek-vic-3089-2017799440,
1,Greenview,Cl,Dingley Village,3172,Vic,-37.9812414,145.1292418,House,5,2,2,1145000,AUSD,BP Bayside,2017789355,16215,Barry Plant Bayside,https://www.domain.com.au/real-estate-agencies/barryplantbayside-16215,https://www.domain.com.au/1-greenview-close-dingley-village-vic-3172-2017789355,
3,Shepherd,Ct,Dingley Village,3172,Vic,-37.9788965,145.1353696,House,3,2,2,1000000,AUSD,Buxton Real Estate Dingley Village,2017798863,21178,Buxton Real Estate Dingley Village,https://www.domain.com.au/real-estate-agencies/buxtonrealestatedingleyvillage-21178,https://www.domain.com.au/3-shepherd-court-dingley-village-vic-3172-2017798863,
33-71,Spencer,St,Docklands,3008,Vic,-37.8200461,144.9542894,Unit,3,1,1,1150000,AUSD,Jellis Craig Port Phillip Pty Ltd,2017798550,17566,Jellis Craig Port Phillip,https://www.domain.com.au/real-estate-agencies/jelliscraigportphillip-17566,https://www.domain.com.au/332-57-spencer-street-docklands-vic-3008-2017798550,332
19,Cockaigne,St,Doncaster,3108,Vic,-37.7889781,145.1349537,House,6,3,3,,AUPN,Marshall White Manningham Pty Ltd,2017802848,3929,Marshall White Manningham Pty Ltd,https://www.domain.com.au/real-estate-agencies/marshallwhitemanninghamptyltd-3929,https://www.domain.com.au/19-cockaigne-street-doncaster-vic-3108-2017802848,
3,Firth,St,Doncaster,3108,Vic,-37.7861581,145.1232932,Unit,2,1,1,665000,AUSD,Noel Jones Doncaster,2017794871,11515,Noel Jones Doncaster,https://www.domain.com.au/real-estate-agencies/noeljonesdoncaster-11515,https://www.domain.com.au/3-3-firth-street-doncaster-vic-3108-2017794871,3
3,Margot,Av,Doncaster,3108,Vic,-37.7714936,145.1338977,House,3,2,2,1500000,AUSD,Philip Webb Doncaster,2017781030,4765,Philip Webb Real Estate Doncaster,https://www.domain.com.au/real-estate-agencies/philipwebbrealestatedoncaster-4765,https://www.domain.com.au/3-margot-avenue-doncaster-vic-3108-2017781030,
24,Andersons Creek,Rd,Doncaster East,3109,Vic,-37.7760974,145.1673852,House,4,2,2,1730000,AUSP,Barry Plant Manningham,2017785403,7015,Barry Plant Manningham,https://www.domain.com.au/real-estate-agencies/barryplantmanningham-7015,https://www.domain.com.au/24-andersons-creek-road-doncaster-east-vic-3109-2017785403,
15,Devlaw,Dr,Doncaster East,3109,Vic,-37.76673943,145.1740781,House,5,3,2,1515000,AUSD,Barry Plant Manningham,2017797328,7015,Barry Plant Manningham,https://www.domain.com.au/real-estate-agencies/barryplantmanningham-7015,https://www.domain.com.au/15-devlaw-drive-doncaster-east-vic-3109-2017797328,
19,Harry,St,Doncaster East,3109,Vic,-37.7956326,145.1644459,House,3,1,2,1280000,AUSP,Barry Plant Manningham,2017797342,7015,Barry Plant Manningham,https://www.domain.com.au/real-estate-agencies/barryplantmanningham-7015,https://www.domain.com.au/19-harry-street-doncaster-east-vic-3109-2017797342,
4,Maxia,Rd,Doncaster East,3109,Vic,-37.7980684,145.1586027,House,4,2,2,1568000,AUSD,Barry Plant Manningham,2017801524,7015,Barry Plant Manningham,https://www.domain.com.au/real-estate-agencies/barryplantmanningham-7015,https://www.domain.com.au/4-maxia-road-doncaster-east-vic-3109-2017801524,
7,Red Hill,Tce,Doncaster East,3109,Vic,-37.76376,145.1725346,Unit,2,1,2,477000,AUSD,Jellis Craig Whitehorse,2017799315,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/410-7-red-hill-terrace-doncaster-east-vic-3109-2017799315,410
36,Ross,St,Doncaster East,3109,Vic,-37.7906739,145.1488146,Townhouse,3,2,2,1190000,AUSA,FN Real Estate Janssen & Co,2017772352,31107,First National Real Estate Janssen & Co,https://www.domain.com.au/real-estate-agencies/firstnationalrealestatejanssenco-31107,https://www.domain.com.au/1-36-ross-street-doncaster-east-vic-3109-2017772352,1
19,Talford,St,Doncaster East,3109,Vic,-37.7904131,145.1655024,Townhouse,4,3,2,1400000,AUSP,Fletchers Manningham,2017787523,4698,Fletchers Manningham,https://www.domain.com.au/real-estate-agencies/fletchersmanningham-4698,https://www.domain.com.au/3-19-talford-street-doncaster-east-vic-3109-2017787523,3
12,Thomas,St,Doncaster East,3109,Vic,-37.7962203,145.1631522,House,5,2,4,1698000,AUSD,Fletchers Manningham,2017792652,4698,Fletchers Manningham,https://www.domain.com.au/real-estate-agencies/fletchersmanningham-4698,https://www.domain.com.au/12-thomas-street-doncaster-east-vic-3109-2017792652,
48,Thomas,St,Doncaster East,3109,Vic,-37.7989438,145.1649205,Unit,2,1,2,810000,AUSP,Barry Plant Manningham,2017788494,7015,Barry Plant Manningham,https://www.domain.com.au/real-estate-agencies/barryplantmanningham-7015,https://www.domain.com.au/3-48-thomas-street-doncaster-east-vic-3109-2017788494,3
79,Lisbeth,Av,Donvale,3111,Vic,-37.8023686,145.1996429,House,3,1,2,1430000,AUSP,Jellis Craig Doncaster,2017790370,18680,Jellis Craig Doncaster,https://www.domain.com.au/real-estate-agencies/jelliscraigdoncaster-18680,https://www.domain.com.au/79-lisbeth-avenue-donvale-vic-3111-2017790370,
11,Oregon,Dr,Donvale,3111,Vic,-37.7924537,145.1721009,House,3,1,4,1365000,AUSP,Jellis Craig Doncaster,2017791261,18680,Jellis Craig Doncaster,https://www.domain.com.au/real-estate-agencies/jelliscraigdoncaster-18680,https://www.domain.com.au/11-oregon-drive-donvale-vic-3111-2017791261,
6,Ruth,St,Donvale,3111,Vic,-37.7982248,145.1716889,Unit,3,1,1,,AUPI,Jellis Craig Doncaster,2017749075,18680,Jellis Craig Doncaster,https://www.domain.com.au/real-estate-agencies/jelliscraigdoncaster-18680,https://www.domain.com.au/1-6-ruth-street-donvale-vic-3111-2017749075,1
158,Cookes,Rd,Doreen,3754,Vic,-37.6004662,145.1223597,House,4,2,2,686000,AUSP,Barry Plant Drouin,2017795775,22988,Barry Plant Doreen,https://www.domain.com.au/real-estate-agencies/barryplantdoreen-22988,https://www.domain.com.au/158-cookes-road-doreen-vic-3754-2017795775,
19,Lythrum,St,Doreen,3754,Vic,-37.6000037,145.1249371,House,3,2,2,675000,AUSD,Ray White Bundoora,2017795984,12449,Ray White Bundoora,https://www.domain.com.au/real-estate-agencies/raywhitebundoora-12449,https://www.domain.com.au/19-lythrum-street-doreen-vic-3754-2017795984,
95,Latrobe,Pde,Dromana,3936,Vic,-38.3434299,144.9438477,House,4,3,4,1970000,AUSD,Belle Property Dromana,2017794286,32621,Belle Property Dromana,https://www.domain.com.au/real-estate-agencies/bellepropertydromana-32621,https://www.domain.com.au/95-latrobe-parade-dromana-vic-3936-2017794286,
19,Young,St,Drouin,3818,Vic,-38.1360103,145.8619963,House,3,1,1,,AUVB,OBrien Real Estate Clark,2017776377,15886,OBrien Real Estate Clark,https://www.domain.com.au/real-estate-agencies/obrienrealestateclark-15886,https://www.domain.com.au/19-young-street-drouin-vic-3818-2017776377,
165,Hotham,St,East Melbourne,3002,Vic,-37.814235,144.984568,Unit,2,1,1,800000,AUHB,Nelson Alexander Commercial,2017800863,4718,Nelson Alexander Fitzroy,https://www.domain.com.au/real-estate-agencies/nelsonalexanderfitzroy-4718,https://www.domain.com.au/5-165-hotham-street-east-melbourne-vic-3002-2017800863,5
102-104,Jolimont,St,East Melbourne,3002,Vic,-37.8164292,144.9789176,Unit,3,2,1,1170000,AUSD,Jellis Craig Fitzroy,2017796926,3709,Jellis Craig Fitzroy,https://www.domain.com.au/real-estate-agencies/jelliscraigfitzroy-3709,https://www.domain.com.au/8-102-104-jolimont-road-east-melbourne-vic-3002-2017796926,8
171,Simpson,St,East Melbourne,3002,Vic,-37.810482,144.9886,House,2,1,1,2150000,AUHB,Kay & Burton - Hawthorn,2017796017,18650,Kay & Burton Hawthorn,https://www.domain.com.au/real-estate-agencies/kayburtonhawthorn-18650,https://www.domain.com.au/171-simpson-street-east-melbourne-vic-3002-2017796017,
45,Prentice,St,Elsternwick,3185,Vic,-37.8832231,145.0142242,House,5,2,1,2350000,AUSD,Gary Peer,2017789363,273, Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-273,https://www.domain.com.au/45-prentice-street-elsternwick-vic-3185-2017789363,
66,Riddell,Pde,Elsternwick,3185,Vic,-37.8888874,145.0045819,Unit,2,1,0,730000,AUVB,Jellis Craig Stonnington,2017796069,5489, Jellis Craig Stonnington,https://www.domain.com.au/real-estate-agencies/jelliscraigstonnington-5489,https://www.domain.com.au/12-66-riddell-parade-elsternwick-vic-3185-2017796069,12
114,Brougham,St,Eltham,3095,Vic,-37.7235746,145.1513585,House,3,1,1,890000,AUVB,Jellis Craig - Eltham,2017789537,30467,Jellis Craig Eltham,https://www.domain.com.au/real-estate-agencies/jelliscraigeltham-30467,https://www.domain.com.au/114-brougham-street-eltham-vic-3095-2017789537,
33,Scenic,Cr,Eltham North,3095,Vic,-37.7046283,145.1441189,House,4,3,6,,AUSD,Morrison Kleeman E A,2017790006,4241,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,https://www.domain.com.au/33-scenic-crescent-eltham-north-vic-3095-2017790006,
42,Snowball,Rd,Eltham North,3095,Vic,-37.7028004,145.131742,House,3,2,6,1175000,AUVB,Jellis Craig Greensborough,2017780765,30457,Jellis Craig Greensborough,https://www.domain.com.au/real-estate-agencies/jelliscraiggreensborough-30457,https://www.domain.com.au/42-snowball-road-eltham-north-vic-3095-2017780765,
15,Beach,Av,Elwood,3184,Vic,-37.8855558,144.9860106,Unit,2,1,1,751000,AUSD,Chisholm & Gamon Property - Elwood,2017799467,308,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,https://www.domain.com.au/1-15-beach-avenue-elwood-vic-3184-2017799467,1
Dec-14,Dickens,St,Elwood,3184,Vic,-37.8712168,144.986527,Unit,2,1,1,,AUHB,Jellis Craig Port Phillip Pty Ltd,2017807792,17566,Jellis Craig Port Phillip,https://www.domain.com.au/real-estate-agencies/jelliscraigportphillip-17566,https://www.domain.com.au/201-12-14-dickens-street-elwood-vic-3184-2017807792,201
8A,Dickens,St,Elwood,3184,Vic,-37.8709544,144.9870434,Unit,3,1,1,1200000,AUSD,McGrath St Kilda,2017798793,16646,McGrath St Kilda,https://www.domain.com.au/real-estate-agencies/mcgrathstkilda-16646,https://www.domain.com.au/1-8a-dickens-street-elwood-vic-3184-2017798793,1
5,Milton,St,Elwood,3184,Vic,-37.8741797,144.9894534,Unit,2,1,0,500000,AUVB,Gary Peer,2017791242,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/2-5-milton-street-elwood-vic-3184-2017791242,2
54,Milton,St,Elwood,3184,Vic,-37.8755667,144.984569,House,2,1,1,,AUPI,Chisholm & Gamon Property - Elwood,2017816846,308,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,https://www.domain.com.au/54-milton-street-elwood-vic-3184-2017816846,
55,Daniel Solander,Dr,Endeavour Hills,3802,Vic,-37.9778168,145.2571064,House,4,3,4,985000,AUSD,RW Dandenong,2017798155,8878,Ray White Dandenong,https://www.domain.com.au/real-estate-agencies/raywhitedandenong-8878,https://www.domain.com.au/55-daniel-solander-drive-endeavour-hills-vic-3802-2017798155,
61,David Collins,Dr,Endeavour Hills,3802,Vic,-37.9921598,145.2687203,House,4,3,4,975500,AUSD,RW Dandenong,2017798347,8878,Ray White Dandenong,https://www.domain.com.au/real-estate-agencies/raywhitedandenong-8878,https://www.domain.com.au/61-david-collins-drive-endeavour-hills-vic-3802-2017798347,
7,Banker,Ct,Epping,3076,Vic,-37.6501553,145.0481102,House,3,1,2,610000,AUSD,HAR Rata & Co,2017786842,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/7-banker-court-epping-vic-3076-2017786842,
20,Frewin,St,Epping,3076,Vic,-37.6307095,145.0090155,House,4,2,1,620000,AUSD,Mann Estate Agents,2017781187,32483,Mann Estate Agents,https://www.domain.com.au/real-estate-agencies/mannestateagents-32483,https://www.domain.com.au/20-frewin-street-epping-vic-3076-2017781187,
100,Loxton,Tce,Epping,3076,Vic,-37.6415151,145.059911,House,3,2,2,670000,AUHB,HAR Rata & Co,2017785894,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/100-loxton-terrace-epping-vic-3076-2017785894,
32,Rockfield,St,Epping,3076,Vic,-37.6295706,145.0071645,House,3,2,2,,AUSP,RW Mernda,2017787194,33841,Ray White Mernda,https://www.domain.com.au/real-estate-agencies/raywhitemernda-33841,https://www.domain.com.au/32-rockfield-street-epping-vic-3076-2017787194,
30,Saunders,Cr,Epping,3076,Vic,-37.637622,145.039809,House,3,2,2,,AUWD,GOLD 4LIFE,2017609385,26706,GOLD 4LIFE,https://www.domain.com.au/real-estate-agencies/gold4life-26706,https://www.domain.com.au/30-saunders-crescent-epping-vic-3076-2017609385,
51,Shields,St,Epping,3076,Vic,-37.6242809,145.0099194,House,4,2,3,715000,AUSP,BP Epping,2017788110,17119,Barry Plant Epping,https://www.domain.com.au/real-estate-agencies/barryplantepping-17119,https://www.domain.com.au/51-shields-street-epping-vic-3076-2017788110,
3,Sorrento,Pl,Epping,3076,Vic,-37.6410571,145.0214782,House,4,2,2,693500,AUSD,Capital & Co. Real Estate,2017801364,32201,Capital & Co. Real Estate,https://www.domain.com.au/real-estate-agencies/capitalcorealestate-32201,https://www.domain.com.au/3-sorrento-place-epping-vic-3076-2017801364,
18,Agatha,St,Essendon,3040,Vic,-37.7549514,144.9246363,Unit,2,1,1,,AUPN,Nelson Alexander Essendon,2017811703,4722,Nelson Alexander Essendon,https://www.domain.com.au/real-estate-agencies/nelsonalexanderessendon-4722,https://www.domain.com.au/4-16-agatha-street-essendon-vic-3040-2017811703,4
9,Ardoch,St,Essendon,3040,Vic,-37.7493858,144.9201413,Unit,2,1,1,650000,AUSP,Nelson Alexander Essendon,2017753077,4722,Nelson Alexander Essendon,https://www.domain.com.au/real-estate-agencies/nelsonalexanderessendon-4722,https://www.domain.com.au/6-9-ardoch-street-essendon-vic-3040-2017753077,6
120,Buckley,St,Essendon,3040,Vic,-37.756554,144.914909,Unit,2,2,2,,AUSD,Brad Teal Woodards Essendon,2017779383,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/105-120-buckley-street-essendon-vic-3040-2017779383,105
10,Cooper,St,Essendon,3040,Vic,-37.7534351,144.8974662,Unit,2,2,2,800500,AUSD,Alexkarbon Real Estate,2017801300,20444,Alexkarbon Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/alexkarbonrealestateptyltd-20444,https://www.domain.com.au/4-10-cooper-street-essendon-vic-3040-2017801300,4
18,Cooper,St,Essendon,3040,Vic,-37.7527422,144.8975808,Townhouse,2,2,2,756000,AUSP,Barry Plant Essendon,2017793878,4475,Barry Plant Essendon,https://www.domain.com.au/real-estate-agencies/barryplantessendon-4475,https://www.domain.com.au/1-18-cooper-street-essendon-vic-3040-2017793878,1
60,Glass,St,Essendon,3040,Vic,-37.7463815,144.9177002,House,4,3,3,2752000,AUSD,Brad Teal Woodards Essendon,2017772612,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/60-glass-street-essendon-vic-3040-2017772612,
28,Lawson,St,Essendon,3040,Vic,-37.7582187,144.9324332,Unit,2,1,2,851000,AUSD,Nelson Alexander Essendon,2017790967,4722,Nelson Alexander Essendon,https://www.domain.com.au/real-estate-agencies/nelsonalexanderessendon-4722,https://www.domain.com.au/1-28-lawson-street-essendon-vic-3040-2017790967,1
46A,Market,St,Essendon,3040,Vic,-37.7441972,144.9054248,House,4,1,2,,AUSP,Rendina Real Estate,2017801629,319,Rendina Real Estate,https://www.domain.com.au/real-estate-agencies/rendinarealestate-319,https://www.domain.com.au/46a-market-street-essendon-vic-3040-2017801629,
239,Pascoe Vale,Rd,Essendon,3040,Vic,-37.75302,144.925161,Townhouse,3,2,1,800000,AUSP,Barry Plant Essendon,2017787183,4475,Barry Plant Essendon,https://www.domain.com.au/real-estate-agencies/barryplantessendon-4475,https://www.domain.com.au/2-239-pascoe-vale-road-essendon-vic-3040-2017787183,2
87,Spencer,St,Essendon,3040,Vic,-37.7457991,144.895752,Townhouse,2,1,1,,AUSP,Burnham Real Estate,2017800433,21784,Burnham Real Estate,https://www.domain.com.au/real-estate-agencies/burnhamrealestate-21784,https://www.domain.com.au/4-87-spencer-street-essendon-vic-3040-2017800433,4
2,Keam,St,Essendon North,3041,Vic,-37.7393935,144.9001584,House,3,1,2,1550000,AUSD,MATTHEWS,2017796291,35262,MATTHEWS.,https://www.domain.com.au/real-estate-agencies/matthews-35262,https://www.domain.com.au/2-keam-street-essendon-north-vic-3041-2017796291,
7,Raleigh,Gr,Essendon North,3041,Vic,-37.7378207,144.9026733,House,4,3,4,1400000,AUSD,Brad Teal Woodards Essendon,2017784050,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/7-raleigh-grove-essendon-north-vic-3041-2017784050,
19,Hampton,Rd,Essendon West,3040,Vic,-37.7511533,144.8874557,House,2,1,3,,AUSP,Jellis Craig Moonee Valley,2017790073,13365,Jellis Craig Moonee Valley,https://www.domain.com.au/real-estate-agencies/jelliscraigmooneevalley-13365,https://www.domain.com.au/19-hampton-road-essendon-west-vic-3040-2017790073,
3,Lily,St,Essendon West,3040,Vic,-37.7535478,144.8821045,House,4,2,3,,AUSA,Brad Teal Woodards Essendon,2017796320,2743,Brad Teal Woodards Essendon,https://www.domain.com.au/real-estate-agencies/bradtealwoodardsessendon-2743,https://www.domain.com.au/3-lily-street-essendon-west-vic-3040-2017796320,
27,View,St,Essendon West,3040,Vic,-37.7542018,144.8828996,House,3,1,2,1660000,AUSP,Nelson Alexander Essendon,2017796138,4722,Nelson Alexander Essendon,https://www.domain.com.au/real-estate-agencies/nelsonalexanderessendon-4722,https://www.domain.com.au/27-view-street-essendon-west-vic-3040-2017796138,
